Palabra	Cantidad Review Pos	Cantidad Review Neg
nominees	10	10
pistol	15	21
disgruntled	11	21
dirtiness	0	1
ends	471	508
ld	2	0
haji	1	5
butts	8	16
hogging	0	4
strides	12	1
finales	1	2
ende	1	0
teleporting	0	3
reappears	1	4
configuration	1	1
absentee	3	2
endo	0	1
anniston	2	3
pimping	4	2
invited	41	31
galore	13	17
darryl	10	16
newbies	4	3
streams	8	2
trumps	4	3
smilin	1	1
cinder	2	1
invites	43	32
conflagration	1	1
impersonator	5	7
mengele	0	1
wth	1	2
whispering	4	4
winning	252	95
accursed	0	1
lv	0	11
hawkins	4	9
outsider	21	10
elmer	27	10
elmes	2	0
dolman	2	3
rhode	6	6
pinchot	0	12
cassell	1	2
chalkboard	3	7
hawking	2	4
compensating	4	3
harwood	0	2
utilizing	11	9
louisiana	14	4
ls	2	0
askey	31	3
inarguably	1	1
patented	8	6
eduardo	11	1
cruddy	3	6
dostoyevski	1	0
mannequin	2	11
chastises	1	0
ravens	1	6
spain	50	35
flashdance	7	5
birthmother	1	1
serling	13	6
genghis	0	4
coals	5	0
runway	3	7
bookends	2	3
aya	0	8
ultra	54	86
discoveries	7	5
groin	7	12
sith	10	4
va	2	3
pascow	7	1
britains	1	3
ve	2333	2848
whitewashed	1	0
aristotelian	5	0
vh	16	12
vi	3	0
vj	1	1
insanely	17	16
site	111	130
vo	1	4
hardware	4	13
counterweight	1	1
vr	2	4
vs	158	115
mockingbird	6	2
sherlock	28	18
adultery	19	20
tenor	10	4
serra	2	0
sits	42	53
mazar	0	1
descriptive	7	3
tupac	1	5
juan	33	19
fashioning	0	3
exagerated	1	0
matthew	58	57
binoche	25	6
buffoon	15	11
lengthening	0	2
outbreak	16	14
android	3	20
infinity	6	5
mcgovern	3	20
emotionally	161	79
dah	3	3
drink	52	94
pita	32	2
coffy	0	20
franju	1	0
breck	1	0
infinite	10	4
pleasantly	102	22
lupus	0	2
fascinate	7	1
shacks	1	1
sacchetti	1	2
enrage	6	2
daw	0	3
belmondo	5	2
vickie	1	0
ghoulies	0	9
drawing	61	52
enunciation	1	1
immortalized	6	2
flesh	86	161
madam	8	4
rooms	57	42
rekha	0	4
roomy	1	0
clipper	0	1
blacksploitation	2	2
trample	0	2
spinner	1	1
stealers	1	0
clipped	4	7
pantoliano	6	3
irresponsible	13	22
krisana	4	0
government	220	201
checking	65	60
monique	7	3
snuffed	0	3
unbalance	2	1
cedar	0	1
humors	5	1
supervise	2	1
whopping	2	11
passable	25	54
evildoers	0	2
schindlers	1	1
finnish	20	9
chairs	7	17
shlock	1	7
slathered	0	4
warned	56	79
nerves	25	35
vasquez	0	2
inexperienced	20	19
therapeutic	1	2
amendment	5	2
repartee	6	5
lebeouf	1	0
chahine	12	6
uncharacteristic	4	5
daylight	15	35
pacifistic	1	2
aneta	9	1
ronin	3	6
christianson	0	2
comon	0	1
cruelest	2	0
bedding	3	2
sketching	2	1
anguished	7	6
referential	8	3
breakout	10	4
therapists	0	2
castrate	1	0
blowing	49	56
mcclain	0	1
voluptuous	11	6
drift	26	18
singin	28	3
naff	3	6
adversary	12	6
slacker	8	5
iris	26	2
slayed	1	2
peal	1	1
whistled	2	0
merited	4	4
slayer	7	15
whistler	7	7
whistles	4	2
clooney	29	26
warner	109	68
doorstop	0	1
software	6	21
screamer	1	5
rectify	4	5
pussy	7	10
disgracefully	0	2
screamed	14	20
luna	12	4
lung	26	8
lune	0	1
joyce	16	10
lunk	1	0
flynt	0	1
larvae	0	2
czerny	5	0
kooky	8	14
restricts	2	1
mandel	2	5
makhmalbaf	7	1
ditsy	8	5
venezuelan	13	8
flynn	127	20
beastiality	5	1
disengaged	2	2
taciturn	8	3
dabble	3	1
shyness	2	3
lowered	9	20
whitlow	0	2
convergence	1	2
rectum	1	2
apollo	8	32
stepsister	0	3
proverbs	2	2
baptist	4	11
compute	3	0
marquis	27	6
gravitational	1	1
triumphant	10	3
strived	2	0
convince	69	128
fenton	21	4
distribution	43	36
baptism	4	5
yuki	0	3
irish	118	77
rightly	30	16
int	6	3
inu	1	1
retina	1	0
contribute	21	36
rubble	15	3
ins	17	31
sibling	26	14
inn	10	13
ink	12	5
dogpatch	0	1
damsels	2	2
ing	17	29
anesthesia	1	8
inc	21	13
renowned	20	11
hobbling	0	1
trials	45	19
diggs	0	5
scholarly	2	3
sharif	11	11
stockpile	0	1
overwhelms	3	4
incorrigible	1	2
predominant	2	2
reckless	22	17
rez	0	1
miyagi	2	1
semblance	2	42
vignette	7	8
capers	2	3
veil	7	6
vein	35	35
ghost	236	248
unspeakably	0	8
deodato	6	3
mozart	3	5
vadis	5	1
lasted	42	56
disgusts	2	3
confinement	3	6
dyanne	0	1
res	4	3
defend	48	46
unspeakable	10	7
frolics	4	3
riccardo	2	0
ciao	1	1
desirable	10	8
bizzare	3	0
ciar	1	2
controversial	92	59
mansion	71	89
chili	2	1
pinjar	18	0
aliases	1	2
pedro	18	9
hedy	30	5
speeded	3	8
tickle	3	5
invaders	11	4
bike	36	37
daze	4	2
regal	28	5
biko	85	4
sped	6	9
diverted	2	7
whack	4	19
speeder	3	0
avril	3	1
sedaris	2	0
rem	0	1
macgraw	0	6
yanking	1	2
begrudge	1	2
jacob	18	10
expectable	2	4
tagging	3	5
presidency	6	5
unrest	7	6
fondly	14	9
leith	2	5
urinating	8	7
red	474	345
falwell	2	2
reinvent	5	4
triumph	84	30
ryecart	3	3
chew	16	30
chet	1	1
cher	50	18
monotonous	5	41
preached	5	8
blasphemy	6	5
bubbling	6	6
midsummer	1	3
phipps	3	0
horn	19	19
approximation	5	3
preaches	0	9
chee	0	1
chen	19	20
specs	2	1
cheh	15	0
decadence	11	9
meekly	1	2
deliberate	41	17
revolutionize	5	0
airmen	1	2
decoding	0	1
glaciers	2	1
lizzie	7	7
zoomed	2	1
bharat	3	0
officially	21	19
crunch	2	3
neeson	20	16
algie	0	4
festive	5	2
revels	5	5
opulence	1	1
kindred	9	2
leitmotif	4	2
bangkok	10	5
watchers	10	16
daughter	569	565
items	43	34
picturing	1	3
browsing	10	11
anarchist	4	0
glittering	3	1
envious	1	4
rydell	0	3
graders	1	11
eyeful	2	0
highly	864	275
retards	1	6
gatiss	3	0
hindsight	19	10
total	193	433
kobayashi	8	2
freudstein	0	1
alligator	5	30
motivate	4	8
negative	186	165
mightiest	2	0
retriever	10	1
adolphe	0	1
fizzled	0	5
zeroes	2	1
sociopath	12	12
infusion	0	1
award	274	138
aware	151	125
lotus	6	0
milius	0	13
boobies	4	10
obeying	3	2
ineptness	3	9
characterize	2	4
theories	25	31
oxide	2	1
transparency	2	1
thenardier	0	3
nozzle	0	1
micky	1	5
bonafide	2	2
validated	2	3
swordplay	18	3
acrobatic	4	6
tornadoes	12	3
hillarious	2	2
farce	50	68
agony	20	30
hitman	7	3
jiggs	4	0
rookie	47	13
interview	85	95
operatic	22	10
beach	92	98
offshore	1	1
pizza	20	23
fever	60	53
whitelaw	2	1
coined	1	3
earlier	379	279
bixby	3	3
publicised	1	2
halliburton	3	1
hollister	0	3
midlands	0	3
witching	2	7
austere	12	4
hasty	8	6
facilitate	2	2
wendel	0	1
retort	2	1
hasta	2	0
encompassing	11	3
haste	4	5
south	295	176
hummable	3	2
salon	8	5
infested	13	14
ambersons	5	2
defenders	5	5
patronizes	0	3
tiffs	2	2
sohail	0	7
japan	181	108
nets	2	0
bombing	18	17
appeasement	4	0
highlights	70	52
avocado	0	2
befallen	0	1
rasulala	3	0
tammi	1	0
awfulness	1	37
swarthy	2	1
segway	1	1
workable	3	8
savory	0	1
vents	2	3
encapsulates	3	1
carton	4	7
bitchiness	2	2
connectedness	1	1
versus	64	45
woken	5	6
bans	2	0
gearhead	0	2
cuties	2	5
bane	9	8
band	283	244
bang	53	53
heike	1	0
bana	1	8
payback	4	9
midsomer	1	0
bank	116	149
vidal	2	15
rocky	45	39
tampering	2	7
ascends	1	2
rainbeaux	5	0
slavery	25	21
alexis	16	4
rocks	76	57
deficient	3	3
rocko	1	1
profusely	1	4
alleys	5	8
summarily	3	5
crocs	1	2
rubell	0	7
costello	14	13
lifted	28	42
schemes	21	11
roxy	6	3
logs	3	2
voiceover	2	5
mangled	2	11
webber	4	9
logo	16	18
mangles	2	1
mangler	1	3
motorized	4	2
julianna	2	2
whining	17	39
julianne	2	3
disbanded	1	0
hooked	99	38
remorse	16	13
medicine	27	25
hooker	25	28
imperialists	1	2
hogan	17	20
saboteur	3	3
dishwashers	3	0
veto	1	1
josef	5	1
gardiner	13	2
standard	207	236
campaigns	6	1
vets	16	16
thirties	36	25
dogville	6	4
morass	2	1
mvp	16	2
created	315	225
shunted	2	1
locomotive	1	1
creates	181	64
caprica	32	13
buzzard	1	0
plummets	3	3
regress	2	1
propulsion	0	2
unexpectedness	1	1
meshed	0	1
daunting	5	4
perkins	15	13
saddling	1	1
meshes	2	3
delicious	48	12
thoughtfully	11	2
thick	56	60
kazaam	0	22
mervyn	2	4
carlyle	12	16
crunches	1	2
youthfulness	1	1
observations	27	20
snags	2	3
farming	4	6
lunatics	2	7
haines	50	4
telekinetic	1	3
happily	88	64
diversified	2	2
albert	183	81
tabloids	7	3
jingle	3	3
corresponded	2	0
silverado	0	3
chases	68	74
fuelled	2	4
stupendous	9	6
scenes	2422	2770
seated	17	6
natty	1	1
wistfully	1	2
takeshi	3	2
seater	4	2
rationalization	3	2
minus	23	54
ardolino	5	1
unappetising	0	1
navigate	8	5
astaire	119	13
yancey	0	1
dildo	0	9
constellations	2	1
harridan	0	1
nabors	2	6
stalls	2	5
seltzer	3	2
tyrannosaur	0	1
quieter	8	2
realm	47	26
necktie	0	1
laden	29	29
latter	202	155
envisions	4	1
realy	3	0
luxury	16	23
transmit	4	4
curfew	0	3
mutants	5	33
snowflake	0	1
weeding	1	0
vestron	3	0
maiden	18	16
timidity	1	2
iceland	1	5
exercised	0	2
anatomy	10	16
involving	230	235
negro	2	7
exercises	5	5
autopsy	5	12
animators	23	13
webcam	1	2
misrepresents	0	1
macpherson	1	0
calculated	12	19
duckling	9	5
alumni	5	8
scavenging	2	0
valance	3	1
judgmental	7	7
shook	15	13
radford	2	3
levinson	6	14
profundity	5	4
voting	13	19
responded	6	8
takahata	2	0
dames	3	9
doped	2	7
bimbo	12	29
fleming	21	13
religions	3	21
dopey	10	28
halleck	0	8
keywords	1	1
unattached	1	1
dopes	2	1
enjoyed	862	363
painfully	58	182
implementation	2	4
umpteen	1	6
layman	4	5
hrs	7	23
deepest	31	12
encino	1	0
subhuman	1	3
adequate	50	58
prospectors	3	1
personality	196	141
loved	1074	340
stasis	0	1
leisure	5	2
gorey	1	0
stalins	0	1
gored	1	1
barbies	0	2
goren	1	0
stalingrad	5	2
nasty	141	201
headlong	1	3
furnishings	5	2
monologues	16	23
cleanly	2	1
uhura	1	0
buah	5	0
expound	2	1
covering	29	24
idioms	1	0
financially	20	9
complimenting	3	1
gulager	2	2
miserably	15	107
uninhabited	2	0
nanobots	1	0
gainsbourgh	0	5
westley	4	0
projections	3	1
damnation	3	2
cattle	44	31
miserable	39	60
torching	0	1
kollos	0	5
afloat	8	15
unable	105	142
cellist	1	0
atul	11	0
abductors	1	0
jumpers	1	1
legolas	4	2
failings	11	7
terms	249	181
wb	14	17
wa	3	1
admiring	8	9
wo	5	3
carnby	0	8
wm	1	1
wi	1	3
ww	45	38
embody	5	6
wu	26	16
remedial	1	5
ws	0	1
desensitization	0	1
convertible	4	8
overestimated	1	0
oomph	1	2
electing	5	2
bras	4	6
foes	11	6
brat	11	39
lovey	2	2
bray	3	2
ragtime	1	1
didactic	7	8
courtland	5	1
gasped	5	1
chappelle	0	1
brad	118	57
exceeds	11	8
homesickness	2	0
bram	8	5
gable	48	16
freakish	5	13
gailard	0	6
seizure	3	9
ewen	0	1
marring	1	0
constructively	3	0
oblivious	20	24
frenetic	25	7
headlights	2	14
thickening	1	1
cory	0	5
constabulary	2	1
unhappily	7	8
ooooh	1	2
germans	35	55
condemned	24	14
sachs	5	1
drafting	0	1
accentuate	5	3
robeson	4	4
cesare	1	0
untypical	3	0
warmth	65	21
duties	24	9
jabbering	0	3
cryogenically	0	1
fest	25	106
fess	4	1
pejorative	1	3
brightening	2	0
deterred	6	3
skinheads	6	3
applied	30	18
tide	32	12
johansson	42	8
chicanery	3	0
harms	5	3
sampson	13	2
launcher	5	7
launches	3	6
wertmuller	0	2
aip	0	7
air	311	319
aim	35	46
rassendyll	1	0
whelan	3	0
applies	25	22
persepolis	3	0
aid	57	48
property	44	43
inspired	222	118
launched	18	19
loooove	1	0
hingle	9	1
mavens	11	0
skipping	9	23
respectably	3	3
uplift	4	4
grandiose	16	8
perform	85	65
trashing	7	7
greengrass	16	5
sheltered	6	7
incorrectly	3	7
stuntman	7	16
hierarchies	1	0
bunny	40	38
crevices	1	0
arent	1	2
phillippe	3	5
palpably	2	1
margarethe	6	0
saddam	3	1
posed	19	11
alittle	3	0
ursus	0	1
fando	1	0
redneck	23	27
palpable	24	5
speedman	0	10
prescribed	0	3
knockoff	2	14
episodic	17	15
peacocks	0	4
hispanic	10	24
shakiness	1	2
contact	78	73
tormenting	2	6
masochistically	1	1
unified	5	4
indigo	1	0
kale	0	1
enslaving	2	0
athletic	27	11
photo	40	45
taxing	4	1
quintessential	39	6
bandied	0	1
toklas	0	1
visualization	2	1
belongs	73	68
miou	10	0
requiring	7	10
slade	2	7
borefest	0	2
expelled	6	5
viking	5	15
boxed	7	8
gregg	2	5
rna	0	2
progressed	25	21
retread	6	16
jekyll	5	7
boxes	15	20
boxer	52	23
bastards	6	7
progresses	53	36
retreat	13	13
glitch	5	3
reciting	8	10
saccharine	13	9
honored	9	9
lashes	6	3
electronica	1	2
eyeing	0	1
lashed	1	1
dedicating	1	1
cochrane	1	0
tampopo	1	1
denies	11	3
disconnects	1	0
gruesomely	6	7
noxious	0	2
filming	165	226
indoctrination	2	2
grandfatherly	2	0
denied	26	7
beating	64	74
sensationalism	6	7
taggert	0	1
posh	20	18
queda	0	1
hamlisch	1	2
illustration	10	9
constructive	5	16
blandest	1	3
phew	2	2
taker	35	2
post	255	227
sensationalist	4	2
plagiarised	0	3
flinching	0	2
pausing	3	6
rallying	2	3
obi	14	6
coral	2	0
months	154	116
accepts	49	25
sizzling	11	2
leprechaun	1	6
dilwale	0	1
emasculating	2	0
octopus	8	5
obs	1	0
soldiering	2	1
capper	3	0
cragg	6	0
float	14	16
bound	114	63
capped	6	5
strangely	87	79
wan	24	17
wal	10	22
mutates	3	4
wah	2	4
wag	0	4
miikes	4	0
ghidorah	0	7
wad	1	2
mutated	4	30
way	3995	3947
wax	46	20
wat	1	4
war	1305	736
tints	0	2
izumo	7	0
something	2126	2929
becoming	206	142
converse	4	8
forgetful	2	3
mysterious	217	187
anaesthetic	0	3
true	1475	842
comprehending	5	1
nationwide	3	0
absent	34	49
physicality	4	4
emil	27	1
invincible	8	19
tokugawa	7	1
flirtatious	6	9
attuned	6	2
downbeat	23	15
anew	5	1
bissett	2	0
yaphet	8	7
unclever	0	1
emit	1	2
pufnstuf	7	5
promises	47	35
digression	0	4
moore	120	105
lowering	1	5
nudity	173	420
insistence	8	11
darkwing	4	3
muscular	18	18
ferrell	20	28
moors	2	1
promised	35	61
lumpen	0	1
incursion	1	0
encrypt	0	1
redwood	0	2
topped	16	14
cliffhanger	42	14
callers	3	0
rwandan	1	0
topper	4	7
frolic	8	4
dion	2	2
impossibilities	2	2
brothers	352	201
juices	2	5
welcome	128	81
notepad	0	1
mcleod	5	2
belive	2	3
concurrent	2	0
comeuppance	14	3
remarrying	1	2
attendees	1	2
reflexes	3	3
povich	0	1
swathed	3	1
paces	4	6
necessitates	0	1
governed	5	1
underated	2	1
loyal	63	37
classmate	7	6
embarassment	0	1
necessitated	1	0
solent	6	0
precedent	3	4
paced	200	99
consul	1	0
cults	5	14
yamamoto	8	0
grateful	41	20
dalton	76	18
nags	1	1
repression	15	6
certainly	827	632
killings	48	84
producing	47	60
absolutly	4	1
compensate	14	29
tush	0	1
rhythm	52	18
southwest	11	5
division	27	14
barjatya	12	6
supported	54	25
hannah	33	23
edgerton	0	4
ferociously	2	0
entries	27	18
gnarly	4	2
perceived	20	16
timeslip	1	0
presented	230	183
crappier	0	3
presenter	7	8
waxworks	10	0
kits	0	3
perceives	7	4
bosworth	12	8
marner	1	5
woven	25	9
latching	2	1
ezra	8	0
demille	45	10
strickland	10	0
gramophone	1	0
trill	1	0
repents	2	1
affiliation	2	3
scientology	0	1
scarcity	4	1
helpless	33	30
perusing	1	1
cargo	7	16
unravels	11	7
curse	56	90
appear	282	333
eliza	2	13
pleasingly	8	1
havoc	19	37
uniform	30	29
wolfe	8	13
sequential	2	4
satelite	1	0
pulsating	6	1
illustrations	9	6
appeal	197	247
wheelies	0	1
hermione	9	0
jerico	2	0
frothing	1	2
muslin	0	1
muslim	45	40
edmund	34	9
mellifluous	0	1
suckers	1	11
acolytes	0	2
roaring	18	14
nother	1	1
condoms	2	1
abydos	4	0
flames	20	31
impatiently	2	1
roundtree	0	3
flamed	4	1
yorke	0	1
pictorial	6	1
machiavellian	6	2
usually	452	529
homecoming	4	14
laserdisc	2	3
churchill	10	7
saunders	5	1
triads	15	3
pinches	1	0
paragon	4	3
bombardier	3	4
jolts	3	8
stings	2	2
penalized	1	0
sufferers	2	2
subjectivity	4	0
stingy	5	1
deceptions	3	1
moneypenny	1	0
prove	120	144
provo	17	2
inquisition	2	3
territories	6	5
conquistador	0	2
cuter	7	6
selects	3	1
slays	2	0
hesitates	1	2
commissioner	6	10
dramatizing	1	1
lennox	0	2
cojones	2	4
fuhrer	5	2
repentance	6	0
symptomatic	0	5
commissioned	7	7
hesitated	4	2
fingered	2	6
emphasising	1	0
organizations	6	7
graphic	130	109
indescribable	11	2
car	486	729
cap	18	32
cat	255	287
hardest	22	12
renders	21	9
cam	10	19
cal	53	4
cab	28	23
caf	28	5
cad	10	10
heart	938	365
rebuffed	2	0
hears	41	37
attribute	3	11
topic	73	83
heard	544	560
detaching	1	2
recollect	2	5
cheesily	0	1
phrase	29	48
hearn	9	1
lubitsch	34	10
unwavering	6	5
redundancy	5	8
fuming	1	4
arkham	1	1
tarrantino	1	0
holcomb	5	1
freezer	2	6
freezes	4	6
rolfe	1	2
dominance	7	3
nonstop	12	8
spielberg	93	58
whacked	14	19
sweeney	7	4
motorway	1	2
socket	0	5
deviates	4	7
disqualified	3	3
indifferently	1	2
priestly	4	5
breakingly	2	1
trumpets	1	6
stymie	0	2
benny	26	17
accelerated	6	1
eichmann	3	1
diaboliques	1	1
worsens	6	1
apathetic	4	10
jgar	0	3
displayed	55	44
cotten	7	6
bewitching	5	1
playful	25	15
statistical	2	1
vocation	1	1
culmination	8	6
unlucky	17	18
warps	2	1
sexiest	13	6
vicinity	2	5
forms	69	31
yami	0	3
yama	1	0
chattering	3	3
rake	1	6
transmissions	2	2
tails	8	13
unimpressive	5	27
locarno	0	1
asagoro	6	0
mathau	4	0
enacted	5	7
lineage	1	1
nadji	4	4
nekron	8	0
chuckled	2	14
january	17	15
nadja	0	2
kerr	5	28
chuckles	15	29
intrigued	66	54
bursts	18	16
keri	0	1
furtive	1	2
ormond	4	0
domain	11	13
premchand	3	0
cavanagh	8	5
directing	269	372
hildegard	0	5
hurried	5	5
hurries	1	0
happen	464	568
medication	5	16
pills	4	20
amusement	40	37
irons	14	12
shinning	1	1
shadowing	4	0
amateurishly	1	10
antiwar	2	0
crothers	9	5
jarrett	0	1
worshiped	1	2
increase	21	15
stallone	57	34
housemaid	2	4
worshiper	2	0
jingoism	1	1
cary	66	41
punky	2	2
thong	1	3
carr	30	11
cars	112	163
punks	7	19
argh	1	6
intruding	4	3
carn	4	1
caro	0	4
carl	76	33
argo	1	1
obligation	11	15
ominous	30	27
card	67	83
care	544	827
vestige	0	2
selections	12	4
dacascos	1	1
pertains	1	2
deprivation	1	4
british	527	369
archibald	15	1
melle	7	0
ackland	19	0
bichir	2	5
entrusted	3	3
labyrinthine	8	3
sarcastically	3	2
xi	1	2
toulouse	3	0
stevens	48	46
xd	2	0
xx	1	0
directly	95	98
hairstyles	8	11
xp	3	2
tippi	2	3
xv	3	0
ulrike	1	0
xu	9	0
agonising	3	1
truthfully	6	10
checked	32	47
wehrmacht	2	1
waned	2	3
crossings	1	0
yin	8	0
carson	24	10
hilliard	31	0
checker	2	4
tragic	259	87
yip	4	1
desmond	8	3
puddle	7	16
wanes	1	2
nutrition	1	0
taxation	1	2
obtained	6	10
cornwall	3	3
quai	2	0
tuttle	1	0
quad	1	1
indisputable	2	3
scalpel	2	10
television	503	381
dinky	0	2
browsed	1	1
magnesium	0	1
movingly	4	0
respectability	6	3
browser	1	0
delia	0	36
troublesome	9	7
contentious	0	2
investors	1	10
slay	5	5
vereen	2	3
slap	37	84
kairo	0	2
slam	21	21
posited	0	3
distorted	12	28
slag	1	2
presque	12	0
slab	1	5
undercurrent	14	2
jardine	0	2
regenerating	1	1
overcoming	16	5
slickly	3	6
deux	6	5
mispronounced	0	1
deus	9	16
telephones	2	4
santiago	12	0
prick	0	3
price	175	118
rankin	2	5
wreaking	1	8
jedis	2	0
rationale	3	7
successive	6	3
michelle	105	67
forever	202	166
bishops	2	1
sidekick	52	52
melanie	3	12
renay	0	2
ferrari	14	6
hurled	5	3
incorporation	2	0
dumbland	12	6
typically	66	64
rambling	15	35
leicester	3	0
german	305	211
speakeasy	17	1
mains	1	0
fifty	40	36
resurrecting	1	5
maine	9	8
fifth	31	34
cimino	1	4
pivots	1	1
upgrade	6	6
scatterbrained	1	0
stained	6	8
saints	19	22
jolt	10	5
lansing	1	1
corregidor	3	2
inventions	13	4
huggaland	0	6
phased	1	1
overwritten	2	4
cantillana	7	0
chantal	2	0
cannon	47	30
grossing	11	4
truly	1016	724
loath	4	0
baghdad	6	6
cannot	487	609
cryin	0	2
manuscripts	1	2
celebrate	19	21
skinning	2	5
imbecile	2	6
sidearm	0	1
keyed	4	3
overworked	4	7
losers	27	59
signalman	2	2
quickie	2	18
amanda	53	47
physically	80	70
dragonball	4	1
elected	27	14
asleep	45	162
afoul	3	10
culpable	1	1
sport	78	29
kinetic	13	4
exterminating	3	1
palette	25	9
lonnie	1	6
tailspin	3	0
unapologetically	6	1
incite	0	4
mandarin	3	4
crones	1	3
torturing	10	28
stateside	1	1
rerun	7	11
blame	71	214
comeback	29	20
sniggering	1	1
perceptions	11	1
installation	4	3
mona	15	9
mono	10	5
pertain	0	1
monk	49	34
enabling	12	3
aura	27	11
newfound	12	2
picard	11	3
evict	2	0
overview	5	10
deviating	1	0
telefilm	2	3
cranium	0	1
looms	6	3
bickle	0	1
proved	137	112
uchida	0	2
evangelists	0	1
reenacting	1	3
selena	1	0
informed	24	33
territorial	4	5
maladroit	2	1
gemser	0	4
jerks	9	20
razzie	1	26
linguistic	0	3
informer	39	5
rube	8	4
fichtner	0	1
gait	3	1
dalliance	5	2
cesspool	1	7
hoffa	1	1
nikos	0	1
founders	3	0
rubs	6	6
regained	5	4
ruby	76	18
realities	48	15
moritz	4	1
belasco	8	1
prehistoric	9	21
fangirls	2	0
wealthiest	1	3
accommodating	1	2
chinatown	16	8
gibbering	0	2
trick	90	79
notoriety	11	19
steinberg	2	3
thrillers	108	40
roughing	4	2
ein	1	0
orientation	13	8
zenith	10	1
alcoholic	46	47
consults	0	2
agnostic	2	7
commander	37	33
poonam	12	0
canceled	32	21
evening	139	96
eras	16	5
commanded	2	4
yootha	2	0
thrills	61	66
unshakable	1	1
nestled	2	4
spec	1	0
intelligently	23	15
figuring	15	14
metalhead	0	1
figurine	2	1
followers	26	26
mekum	4	0
lite	12	8
brandauer	3	1
lita	3	0
cem	0	1
extravaganza	12	9
noble	101	51
raps	1	4
thunderbolt	2	3
closest	55	38
nastasya	4	0
anecdotal	2	1
favorites	144	31
conquered	8	5
validate	2	2
nobly	3	2
enchanting	43	4
complained	27	16
peeing	2	7
bondage	46	21
constitutional	7	2
breezy	17	8
severe	49	49
breeze	17	6
severn	2	0
oblowitz	2	1
captioning	4	1
entertainments	6	2
storywise	4	1
noah	21	12
fester	1	0
transmitting	3	3
armour	9	6
toby	40	18
valuable	42	51
shouts	16	16
kreuger	2	1
curtin	1	1
maruschka	8	1
floozies	2	1
geographically	0	1
fleischers	1	0
yu	5	8
mirrored	5	4
gardening	2	2
spectacular	182	63
kaurism	1	0
rules	153	72
ruler	10	12
repetitions	2	4
slicker	5	5
stools	1	1
briefest	4	3
overlooks	3	3
listening	96	88
culprits	2	1
rebecca	25	10
ruled	31	13
cajuns	0	3
proponent	4	1
becuase	1	1
conversing	2	6
utterances	3	0
collective	24	31
treacher	0	2
greeting	6	4
miracle	52	40
untangle	0	3
oblivion	8	26
halprin	6	0
moreno	7	4
giuseppe	9	0
immersing	5	1
cisco	0	2
yuppy	1	0
ewww	2	3
unraveling	8	5
enacting	3	6
miscreant	1	2
viral	0	3
passions	25	10
dexterity	1	2
reverberating	1	0
stopped	92	136
ethos	4	2
cleansed	1	2
barris	1	2
wheat	0	3
hitchcocks	1	0
throb	3	1
seing	1	2
equivalent	38	48
seine	11	0
unease	10	9
volkswagen	1	2
uneasy	24	17
assayas	2	0
morphs	7	10
artie	1	3
starship	22	18
barrie	9	1
leftover	4	9
throw	130	269
rodolfo	2	1
srk	8	4
sri	3	2
uncharitable	1	1
lamely	1	8
escalating	16	5
supervised	3	1
wold	0	1
resnais	11	7
flashbacks	107	132
statuette	1	0
inclusion	26	24
raph	1	1
harryhausen	4	4
skunks	0	2
rajinikanth	0	15
earring	0	3
ralphie	4	7
songling	3	0
superbugs	1	0
lob	4	1
loc	3	8
supervising	2	1
log	13	16
kmart	0	2
removing	8	14
retching	1	1
loo	2	1
lol	51	44
lom	2	0
los	64	59
lop	0	1
low	608	1185
lot	2078	1886
lou	44	80
hellish	8	4
somerset	14	4
loy	49	10
poirot	22	3
coolio	2	6
leach	1	1
mockumentary	7	19
groan	5	26
jafar	17	3
haley	14	5
lourie	1	0
coolie	2	3
tadanobu	7	8
seagal	4	152
proclivities	1	0
bellows	2	4
lionsgate	2	4
stanford	5	3
receptive	3	4
sadness	95	17
miguel	7	7
beliefs	46	44
wrestlers	7	12
illnesses	7	4
naysayers	4	4
arabs	7	9
marple	2	0
reliability	1	2
friels	4	2
hospitals	6	8
heave	0	5
cervi	4	2
gigli	2	16
milking	1	10
coincidental	3	5
woeful	4	23
suites	1	3
paranoiac	3	2
peat	0	2
esthetic	2	2
pear	5	3
peas	3	0
mccrea	2	4
computerized	0	1
podium	0	4
peak	52	27
suited	57	54
mormonism	2	1
tendencies	10	12
airheads	0	1
pickford	61	7
ridden	33	55
inevitability	13	2
interjection	1	1
bystander	4	5
crudity	1	2
seberg	5	24
carlin	9	3
detonating	0	3
bolton	6	4
outlining	3	1
skeleton	9	18
nelligan	0	2
peacock	4	4
groundwork	1	4
saura	26	1
govinda	20	24
mutilations	0	1
publish	17	4
cameron	77	44
skeletor	0	1
kowalski	8	5
fizzles	2	4
glitzy	5	6
foster	105	79
arisen	4	1
fervor	6	3
baddies	19	27
costigan	0	1
passivity	3	2
jensen	3	1
supercomputer	0	3
screwdriver	1	4
hodges	3	2
frankenstein	37	54
maladjusted	1	1
higgins	6	7
isms	3	2
louis	162	63
circuit	16	16
benning	1	1
ogling	5	9
magdalene	4	2
louie	11	3
cookies	7	4
colossal	4	9
unheard	13	8
sabretooths	0	7
vivacious	10	2
rectangular	2	0
nano	1	1
nana	24	8
scorching	4	1
nang	2	1
thickness	3	0
insomniacs	0	4
proselytizing	0	3
deborah	15	23
irak	3	2
dickory	7	0
iran	78	15
doggett	0	3
loose	130	147
modify	3	1
vet	20	23
mendacious	1	2
pickett	0	1
determinism	0	1
kimi	1	2
selective	5	8
